nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region
2,1544.8619535241346,0.0,0.0181750333120701,0.1754765717028859,1417.00353706056,18.26509654449347,2.4597401272865698,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,beegfs,ssd,ssd,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,1435.225508,0.043126000000000005,0.402953,2.056787,0.0,0.0,0.193652,106.939928,0.9290594740364138,0.0015922069893616363,0.06934831928225504,25,16
2,1574.449225698499,0.0,0.0473995616690666,0.0,1417.00353706056,18.26509654449347,1.9119073769722117,137.1614338845933,0.0598512702109638,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,beegfs,beegfs,beegfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.059851,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.0474,137.22128500000002,0.9128147910659988,0.0,0.08718520912549668,25,16
2,1587.669972118675,0.0,0.0,0.4409873844886471,1417.00353706056,18.26509654449347,0.499011588693893,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,beegfs,beegfs,tmpfs,tmpfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,1435.225508,0.043126000000000005,0.0,0.0,0.3318,0.167212,0.440987,151.46133899999998,0.9040094347093414,0.0003143046154195953,0.09567626060049053,25,16
2,1588.236285866593,0.0,0.0,0.4409873844886471,1417.00353706056,18.26509654449347,1.0653253366121218,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,beegfs,beegfs,tmpfs,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,1436.140975,0.192984,0.0,0.0,0.0,0.0,0.440987,151.46133899999998,0.9043578539173653,0.0,0.0956421455370018,25,16
2,1588.3605338086757,0.0,0.0,0.4409873844886471,1417.00353706056,18.26509654449347,0.6902135137325769,0.0,150.6653392667665,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_mutation_overlap(17),beegfs,beegfs,beegfs,tmpfs,ssd,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.113322,0.219688,0.470526,1.29536,1435.225508,0.043126000000000005,0.219688,0.470526,0.0,0.0,0.440987,151.96069899999998,0.9036164041160211,0.0004345449193105793,0.09594905108512176,25,16
2,1588.92032468242,0.0,0.0,0.278444159955141,1417.00353706056,18.26509654449347,1.9119073769722117,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,beegfs,beegfs,beegfs,tmpfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.278444,151.46133899999998,0.9045013262620646,0.0,0.09549867330844822,25,16
2,1589.967517197696,0.0,0.0,0.278444159955141,1417.00353706056,18.26509654449347,2.4597401272865698,0.0,150.6653392667665,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,tmpfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.175477,0.402953,2.056787,1.29536,0.278444,0.181099,0.032615,0.796,1435.225508,0.043126000000000005,0.402953,2.056787,0.0,0.0,0.278444,151.96069899999998,0.9027031171867258,0.001547037894418918,0.0957498447945151,25,16
2,1707.0834269140807,0.0,150.6653392667665,0.0,1417.00353706056,2.5761969444528523,1.9119073769722117,0.0,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,beegfs,tmpfs,beegfs,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0,150.665339,2.575059,0.001138,134.926446,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,0.0,0.0,2.575059,0.001138,150.665339,134.926446,0.8311927944640601,0.0015091219089725608,0.16729808309150315,8,17
2,1724.8788055649377,0.0,0.0473995616690666,0.4409873844886471,1417.00353706056,18.26509654449347,0.499011588693893,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,tmpfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,1435.225508,0.043126000000000005,0.0,0.0,0.3318,0.167212,0.488387,288.622773,0.8320982490882399,0.00028930264456264904,0.16761244851942467,25,16
2,1725.4451193128557,0.0,0.0473995616690666,0.4409873844886471,1417.00353706056,18.26509654449347,1.0653253366121218,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,beegfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,1436.140975,0.192984,0.0,0.0,0.0,0.0,0.488387,288.622773,0.8324425639060646,0.0,0.16755743591261596,25,16
2,1726.1291581286823,0.0,0.0473995616690666,0.278444159955141,1417.00353706056,18.26509654449347,1.9119073769722117,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,tmpfs,beegfs,beegfs,tmpfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,0.0,18.260633,0.004464,150.665339,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.325844,288.622773,0.8326031306707455,0.0,0.16739686925470432,25,16
2,1756.7980049140558,0.0,150.6653392667665,0.0,1417.00353706056,2.5761969444528523,1.9119073769722117,49.71457799997497,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,ssd,tmpfs,beegfs,beegfs,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,150.665339,2.575059,0.001138,134.926446,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,0.0,0.0,2.575059,0.001138,150.665339,184.64102400000002,0.8076713657637684,0.001466416168958496,0.19086221754697597,8,17
2,1844.244860798674,0.0,150.6653392667665,0.0,1417.00353706056,2.5761969444528523,1.9119073769722117,137.1614338845933,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,tmpfs,beegfs,beegfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.059851,150.665339,2.575059,0.001138,134.926446,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,0.0,0.0,2.575059,0.001138,150.665339,272.08788000000004,0.76937475828753,0.0013968844673284565,0.22922835681207818,8,17
2,1852.5901627660144,0.0,55.92999014817022,0.0,1417.00353706056,1.944306483185723,1.9119073769722117,0.0,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,beegfs,ssd,beegfs,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,1.929133,0.015174,0.0,0.0,55.92999,375.800422,0.7659089811215902,0.0010495073541236162,0.23304151165058742,8,17
2,1902.3047407659897,0.0,55.92999014817022,0.0,1417.00353706056,1.944306483185723,1.9119073769722117,49.71457799997497,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,ssd,ssd,beegfs,beegfs,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,1.929133,0.015174,0.0,0.0,55.92999,425.51500000000004,0.7458928181131762,0.0010220796691160516,0.2530851023407213,8,17
2,1916.3239834569672,0.0,55.92999014817022,0.1133218168415363,1417.00353706056,1.944306483185723,1.9119073769722117,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,beegfs,ssd,beegfs,ssd,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,55.92999,1.929133,0.015174,438.125561,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,1418.2835879999998,0.631856,1.929133,0.015174,0.0,0.0,56.04331199999999,439.420921,0.7404360934002067,0.0010146024455074407,0.25854930443765745,8,17
2,1916.9339709621431,0.0,55.92999014817022,0.1754765717028859,1417.00353706056,1.944306483185723,2.4597401272865698,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,1416.964875,0.038662,2.332086,2.071961,0.0,0.0,56.105467,439.420921,0.7392031016534075,0.002297443243592542,0.25849945564441446,8,17
2,1916.9339709621431,0.0,55.92999014817022,0.1754765717028859,1417.00353706056,1.944306483185723,2.4597401272865698,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,ssd,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,1416.964875,0.038662,2.332086,2.071961,0.0,0.0,56.105467,439.420921,0.7392031016534075,0.002297443243592542,0.25849945564441446,8,17
2,1966.0385614569425,0.0,55.92999014817022,0.1133218168415363,1417.00353706056,1.944306483185723,1.9119073769722117,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,ssd,ssd,beegfs,ssd,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,1418.2835879999998,0.631856,1.929133,0.015174,0.0,0.0,56.04331199999999,489.13549900000004,0.7217129266012487,0.0009889465232864817,0.2772981271516833,8,17
2,1966.6485489621184,0.0,55.92999014817022,0.1754765717028859,1417.00353706056,1.944306483185723,2.4597401272865698,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,beegfs,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,1416.964875,0.038662,2.332086,2.071961,0.0,0.0,56.105467,489.13549900000004,0.7205169107351745,0.0022393665621263117,0.27724372323043994,8,17
2,1966.6485489621184,0.0,55.92999014817022,0.1754765717028859,1417.00353706056,1.944306483185723,2.4597401272865698,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,ssd,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,1416.964875,0.038662,2.332086,2.071961,0.0,0.0,56.105467,489.13549900000004,0.7205169107351745,0.0022393665621263117,0.27724372323043994,8,17
2,1989.751596650608,0.0,55.92999014817022,0.0,1417.00353706056,1.944306483185723,1.9119073769722117,137.1614338845933,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,ssd,beegfs,beegfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.059851,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1418.2835879999998,0.631856,1.929133,0.015174,0.0,0.0,55.92999,512.961856,0.7131118509408362,0.0009771606683331192,0.28591098856642594,8,17
2,2010.8801386830537,0.0,150.6653392667665,0.4409873844886471,1417.00353706056,2.5761969444528523,0.499011588693893,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,tmpfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,1416.964875,0.038662,0.0,0.0,2.906859,0.16835,151.106326,439.695066,0.7046683239549074,0.0015292850831049457,0.2938023906223081,8,17
2,2011.4464524309717,0.0,150.6653392667665,0.4409873844886471,1417.00353706056,2.5761969444528523,1.0653253366121218,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,1417.880342,0.18852,0.0,0.0,2.575059,0.001138,151.106326,439.695066,0.7049995590417857,0.001280768372872411,0.2937196718739271,8,17
2,2012.1304912467983,0.0,150.6653392667665,0.278444159955141,1417.00353706056,2.5761969444528523,1.9119073769722117,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,beegfs,tmpfs,beegfs,tmpfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1418.2835879999998,0.631856,0.0,0.0,2.575059,0.001138,150.943783,439.695066,0.7051806282806147,0.0012803329660809831,0.29353903813366283,8,17
2,2148.0415725676467,0.0,150.6653392667665,0.4409873844886471,1417.00353706056,2.5761969444528523,0.499011588693893,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,tmpfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,1416.964875,0.038662,0.0,0.0,2.906859,0.16835,151.106326,576.8565000000001,0.6596723057394992,0.0014316338376654735,0.33889606015857243,8,17
2,2148.607886315565,0.0,150.6653392667665,0.4409873844886471,1417.00353706056,2.5761969444528523,1.0653253366121218,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,1417.880342,0.18852,0.0,0.0,2.575059,0.001138,151.106326,576.8565000000001,0.659994255364903,0.0011990075138454716,0.33880673650896403,8,17
2,2149.2919251313915,0.0,150.6653392667665,0.278444159955141,1417.00353706056,2.5761969444528523,1.9119073769722117,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,tmpfs,tmpfs,beegfs,tmpfs,0.0,1416.964875,0.038662,137.161434,0.0474,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1418.2835879999998,0.631856,0.0,0.0,2.575059,0.001138,150.943783,576.8565000000001,0.6601780927982863,0.0011986259148312342,0.33862328076048,8,17
